nama_tempat,rating_tempat,user_ratings_total,latitude,longitude,alamat_tempat,place_id,store,place_id,nama_kelurahan,nama_kecamatan,nama_kota
indomaret raya muchtar. tp70,4.5,178,-6.2288021,106.7468449,"jl. h. muchtar raya no.9a, rt.6/rw.1, petukangan utara, kota jakarta selatan",ChIJG6pO37fwaS4RdYDjCTDUWMc,Indomaret,ChIJG6pO37fwaS4RdYDjCTDUWMc,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
indomaret amd muchtar,4.3,82,-6.2262899,106.7402377,"qpfr+f3q, jl. h. muchtar raya, rt.003/rw.006, petukangan utara, kota jakarta selatan",ChIJeVMAR7HwaS4R4srJiyc2f4c,Indomaret,ChIJeVMAR7HwaS4R4srJiyc2f4c,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
indomaret amd manunggal,4.4,209,-6.2303346,106.7508204,"jl. amd manunggal v no.2, rw.10, petukangan utara, kota jakarta selatan",ChIJr5QeJsbwaS4RabTVm0qv1rA,Indomaret,ChIJr5QeJsbwaS4RabTVm0qv1rA,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
muchtar indomaret kingdom 2. fvpx,3.8,19,-6.2305823,106.7456635,"jl. h. muchtar raya no.01, rt.5/rw.1, petukangan utara, kota jakarta selatan",ChIJr4-HGLjwaS4Ragtsic4Yjus,Indomaret,ChIJr4-HGLjwaS4Ragtsic4Yjus,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
indomaret darul fallah tp13,4.4,159,-6.2333969,106.7515457,"jl. mesjid darul falah no.29d, rt.4/rw.2, petukangan utara, kota jakarta selatan",ChIJV2qZoMXwaS4RiQyhGgeG1xQ,Indomaret,ChIJV2qZoMXwaS4RiQyhGgeG1xQ,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
indomaret plus,0,0,-6.2240492,106.7547125,"jl. taman alfa indah no.10, rw.7, petukangan utara, kota jakarta selatan",ChIJKxJkI8zwaS4RTDk1MNNsXKU,Indomaret,ChIJKxJkI8zwaS4RTDk1MNNsXKU,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
alfamart,3.8,20,-6.2416207,106.7563085,"jl. m. saidi no. 37, rt. 004 / 001 kel, rt.7/rw.5, petukangan sel., kota jakarta selatan",ChIJHWXiNejwaS4ROduEiEdqDvs,Alfamart,ChIJHWXiNejwaS4ROduEiEdqDvs,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.8,8,-6.2466634,106.7620832,"jl.ulujami raya no 86 rt 1/4 kel, rw.7, ulujami, kota jakarta selatan",ChIJiZF3MRHxaS4RMkLi-3sXAfI,Alfamart,ChIJiZF3MRHxaS4RMkLi-3sXAfI,Ulujami,Pesanggrahan,Kota Jakarta Selatan
alfamart,0,0,-6.2373959,106.7584582,"jl. ciledug raya kel no.2, rt.13/rw.002, petukangan utara, kota jakarta selatan",ChIJ-agkUa3xaS4RDzBJWhZ9pAQ,Alfamart,ChIJ-agkUa3xaS4RDzBJWhZ9pAQ,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
sumber alfaria trijaya. pt (alfamart),0,0,-6.2351522,106.7576759,"mampang prpt. jl. kostrad pusri no.42, rt.5/rw.4, petukangan utara, kota jakarta selatan",ChIJTfcbXMPwaS4RUTsckpjrLio,Alfamart,ChIJTfcbXMPwaS4RUTsckpjrLio,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.3,83,-6.2262738,106.7574297,"jl. palem v no.29a, rt.3/rw.008 kel, petukangan utara, kota jakarta selatan",ChIJbZxuR87waS4RypdX0qDk-Ss,Alfamart,ChIJbZxuR87waS4RypdX0qDk-Ss,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.1,61,-6.2333072,106.7605881,"jl. swadarma raya kel no.24, rt.18/rw.8, ulujami, kota jakarta selatan",ChIJiThZFNvwaS4RTbh3WkNuQRc,Alfamart,ChIJiThZFNvwaS4RTbh3WkNuQRc,Ulujami,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.4,228,-6.2498001,106.7567651,"jl. merpati raya no.1, rt.3/rw.6, pesanggrahan, kota jakarta selatan",ChIJfTNH2u_waS4RfAA7VP4nhgA,Alfamart,ChIJfTNH2u_waS4RfAA7VP4nhgA,Pesanggrahan,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.1,78,-6.2276746,106.7604631,"jl. swadarma raya kel no.9, rt.9/rw.8, ulujami, kota jakarta selatan",ChIJUXhI3AzxaS4RwEQ8G0z8fnE,Alfamart,ChIJUXhI3AzxaS4RwEQ8G0z8fnE,Ulujami,Pesanggrahan,Kota Jakarta Selatan
alfamart ulujami perdatam 2,4.4,278,-6.2415652,106.763046,"jl. ulujami raya no.37, rt.11/rw.5, ulujami, kota jakarta selatan",ChIJxVlcmuXxaS4RuKkkG0FzqEg,Alfamart,ChIJxVlcmuXxaS4RuKkkG0FzqEg,Ulujami,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.1,13,-6.2562549,106.7620386,"jl. bintaro permai no.03b, rt.5/rw.2, pesanggrahan, kota jakarta selatan",ChIJd_TogY_xaS4Rr4fIDW9btxc,Alfamart,ChIJd_TogY_xaS4Rr4fIDW9btxc,Pesanggrahan,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.5,287,-6.2583827,106.7680629,"jl. rc. veteran raya no.17h, rt.4/rw.4, bintaro, kota jakarta selatan",ChIJ19nrzXjxaS4R0lQ2di-0Tl4,Alfamart,ChIJ19nrzXjxaS4R0lQ2di-0Tl4,Bintaro,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.5,194,-6.2746611,106.7633277,"jl. rc veteran i rt 004, rt.4/rw.7, bintaro, kota jakarta selatan",ChIJT3CjyLrxaS4R7JM0n40maFA,Alfamart,ChIJT3CjyLrxaS4R7JM0n40maFA,Bintaro,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.4,96,-6.2609176,106.7672296,"jl. rc. veteran raya no.8, rt.10/rw.10, bintaro, kota jakarta selatan",ChIJAcbTg1XwaS4RG9XNozvVjE4,Alfamart,ChIJAcbTg1XwaS4RG9XNozvVjE4,Bintaro,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.3,107,-6.2650903,106.7661347,"jl. rc. veteran raya no.3, rt.9/rw.1, bintaro, kota jakarta selatan",ChIJfQbLC1TwaS4R2VS9ArUGtyk,Alfamart,ChIJfQbLC1TwaS4R2VS9ArUGtyk,Bintaro,Pesanggrahan,Kota Jakarta Selatan
alfamart,3.9,10,-6.2633835,106.7634433,"jl. depsos raya no.20, rt.7/rw.9, bintaro, kota jakarta selatan",ChIJ6_849HLxaS4RGmSP-2LIumQ,Alfamart,ChIJ6_849HLxaS4RGmSP-2LIumQ,Bintaro,Pesanggrahan,Kota Jakarta Selatan
alfamart kesehatan raya dekat sari indah,0,0,-6.2706111,106.7594005,"circle k kesehatan, jl. kesehatan raya jl. rw. papan, rt.3/rw.6, bintaro, south jakarta city",ChIJi1XDcvTxaS4RTcqRw8n3ytE,Alfamart,ChIJi1XDcvTxaS4RTcqRw8n3ytE,Bintaro,Pesanggrahan,Kota Jakarta Selatan
alfamart kesehatan bintaro,4.5,359,-6.2709786,106.7638361,"jl. kesehatan raya, rt.1/rw.11, bintaro, kota jakarta selatan",ChIJJ1GSGk7waS4RaM29vu-XutM,Alfamart,ChIJJ1GSGk7waS4RaM29vu-XutM,Bintaro,Pesanggrahan,Kota Jakarta Selatan
pt. sumber alfaria trijaya (alfamart),0,0,-6.2756386,106.762513,"jl. rc. veteran raya no.16, rt.3/rw.1, bintaro, kota jakarta selatan",ChIJ6w2CLUnwaS4RyI1aYbJcdTg,Alfamart,ChIJ6w2CLUnwaS4RyI1aYbJcdTg,Bintaro,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.1,21,-6.2742709,106.7549809,"jl. bintaro permai raya no.14 rt 4/3, rt.11/rw.11, bintaro, kota jakarta selatan",ChIJxRzCGnjxaS4RHQMj-rsrhgg,Alfamart,ChIJxRzCGnjxaS4RHQMj-rsrhgg,Bintaro,Pesanggrahan,Kota Jakarta Selatan
alfamart,0,0,-6.2698691,106.7545909,"jl. mura raya no.7, rt.14/rw.8, bintaro, south jakarta city",ChIJy7Tf1pvxaS4RaY5OqcLjQBI,Alfamart,ChIJy7Tf1pvxaS4RaY5OqcLjQBI,Bintaro,Pesanggrahan,Kota Jakarta Selatan
alfamart ciledug pesanggrahan,4.7,3,-6.2363047,106.7479354,"jl. ciledug raya no.3f, rt.10/rw.2, petukangan utara, kota jakarta selatan",ChIJf5s9qDHxaS4RWnBj2p2aQVc,Alfamart,ChIJf5s9qDHxaS4RWnBj2p2aQVc,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.2,121,-6.2350886,106.7512863,"jl. masjid darul falah kel no.4a, rt.3/rw.2, petukangan utara, kota jakarta selatan",ChIJu7akxyTxaS4RsElEKAH5zmI,Alfamart,ChIJu7akxyTxaS4RsElEKAH5zmI,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
alfamart,5,1,-6.2427534,106.7520614,"jl. kemajuan kel no.48, rt.6/rw.6, petukangan sel., kota jakarta selatan",ChIJO5o704LxaS4RopukQoSoSlU,Alfamart,ChIJO5o704LxaS4RopukQoSoSlU,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.4,189,-6.2364448,106.7524101,"jl. ciledug raya no. 10a, rt. 002/003 kel, rt.2/rw.3, petukangan utara, kota jakarta selatan",ChIJyQtTMjnxaS4RAmG4Z9miTuU,Alfamart,ChIJyQtTMjnxaS4RAmG4Z9miTuU,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.4,125,-6.2458404,106.7519896,"jl. damai raya kel no.2, rt.9/rw.5, petukangan sel., kota jakarta selatan",ChIJCZ41mAzxaS4RmvfdRLwHuNU,Alfamart,ChIJCZ41mAzxaS4RmvfdRLwHuNU,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.3,45,-6.2430094,106.748566,"jl. inpres no.54, kel no.02, rt.14/rw.2, petukangan sel., kota jakarta selatan",ChIJ3ea0GOvwaS4RUn2P0PG59CU,Alfamart,ChIJ3ea0GOvwaS4RUn2P0PG59CU,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan
alfamart budi luhur,4.7,3,-6.2363032,106.7479061,"jl. ciledug raya no.22, rt.10/rw.2, petukangan utara, kota jakarta selatan",ChIJZ3iYT7PxaS4RlMn9hgZzoXA,Alfamart,ChIJZ3iYT7PxaS4RlMn9hgZzoXA,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.2,220,-6.230082,106.7457079,"jl. h. muchtar raya rt 05/1 kel, rt.5/rw.1, petukangan utara, kota jakarta selatan",ChIJ04xV4tLxaS4RJ5m-u5L84Po,Alfamart,ChIJ04xV4tLxaS4RJ5m-u5L84Po,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
alfamart,0,0,-6.2260319,106.7445316,"jl. h. muchtar raya kel, rt.8/rw.11, petukangan utara, kota jakarta selatan",ChIJU2gAqwDxaS4Ri6ZzCqxukos,Alfamart,ChIJU2gAqwDxaS4Ri6ZzCqxukos,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
outlet binaan alfamart,0,0,-6.2273784,106.7526256,"jl. masjid darul falah no.8, rw.3, petukangan utara, kota jakarta selatan",ChIJvajR18jwaS4RsJDl7rn-tu8,Alfamart,ChIJvajR18jwaS4RsJDl7rn-tu8,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
alfamart h. muchtar 2,4.5,235,-6.2260342,106.7445134,"jl. h. muchtar raya no.41, rt.8/rw.11, petukangan utara, kota jakarta selatan",ChIJT6yVZrbwaS4RgDyhIXMu-qo,Alfamart,ChIJT6yVZrbwaS4RgDyhIXMu-qo,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
indomaret guru mughni,4.1,41,-6.2269641,106.8213717,"jalan guru mughni no. c4, karet semanggi, setiabudi, rt.5/rw.2, karet semanggi, rt.5/rw.2, karet semanggi, kota jakarta selatan",ChIJ4T8PLOPzaS4RQDVcYaC-IGg,Indomaret,ChIJ4T8PLOPzaS4RQDVcYaC-IGg,Karet Semanggi,Setiabudi,Kota Jakarta Selatan
indomaret point,3.3,3,-6.2331067,106.8230684,"patra jasa, jl. gatot subroto, rt.6/rw.3, kuningan, kuningan tim., kota jakarta selatan",ChIJpbNXVUrzaS4Rt_lHfKPzCKM,Indomaret,ChIJpbNXVUrzaS4Rt_lHfKPzCKM,Kuningan Timur,Setiabudi,Kota Jakarta Selatan
indomaret itc kuningan,0,0,-6.2235581,106.8259947,"jl. prof. dr. satrio no.18, rt.11/rw.4, kuningan, karet kuningan, kota jakarta selatan",ChIJDW3h1JDzaS4R8CQ1sNCxq94,Indomaret,ChIJDW3h1JDzaS4R8CQ1sNCxq94,Karet Kuningan,Setiabudi,Kota Jakarta Selatan
indomaret pedurenan,4.4,99,-6.2222333,106.8261754,"jl. pedurenan masjid iii no.50, rt.8/rw.4, kuningan, karet kuningan, kota jakarta selatan",ChIJjyTKfPnzaS4RmgahJeqJgd8,Indomaret,ChIJjyTKfPnzaS4RmgahJeqJgd8,Karet Kuningan,Setiabudi,Kota Jakarta Selatan
indomaret,4,7,-6.223766,106.826793,"jl. prof. dr. satrio no.63, rt.11/rw.4, kuningan, karet kuningan, kota jakarta selatan",ChIJq-xEWLDzaS4RO4DqvG3IFd0,Indomaret,ChIJq-xEWLDzaS4RO4DqvG3IFd0,Karet Kuningan,Setiabudi,Kota Jakarta Selatan
indomaret menara kuningan,5,2,-6.2186328,106.8300399,"6, jl. denpasar no.7, rt.6/rw.7, kuningan, karet kuningan, kota jakarta selatan",ChIJX77vnO3zaS4RglK4CERSUh4,Indomaret,ChIJX77vnO3zaS4RglK4CERSUh4,Karet Kuningan,Setiabudi,Kota Jakarta Selatan
indomaret plus,4,88,-6.2212663,106.8270455,"jl. karet pedurenan no.68a, rt.9/rw.4, kuningan, karet kuningan, kota jakarta selatan",ChIJFwAAAPnzaS4RSejras5dRMU,Indomaret,ChIJFwAAAPnzaS4RSejras5dRMU,Karet Kuningan,Setiabudi,Kota Jakarta Selatan
indomaret dr satrio 289,4.6,13,-6.2177327,106.8196168,"jalan professor doktor satrio no.289, karet kuningan, setiabudi rt.1/rw.1, kuningan, rt.1/rw.1, kuningan, karet kuningan, south jakarta city",ChIJf1IrAD3zaS4RP2uQZVJc8jY,Indomaret,ChIJf1IrAD3zaS4RP2uQZVJc8jY,Karet Kuningan,Setiabudi,Kota Jakarta Selatan
indomaret plaza festival,3.4,10,-6.2212209,106.8328964,"qrhm+g56, rt.2/rw.5, karet kuningan, south jakarta city",ChIJMUTCa23zaS4RHTh8p6ntkmM,Indomaret,ChIJMUTCa23zaS4RHTh8p6ntkmM,Karet Kuningan,Setiabudi,Kota Jakarta Selatan
indomaret bek murad fz7m,4.2,36,-6.216344,106.8201923,"jl. bek murad no.36, rw.1, kuningan, karet kuningan, kota jakarta selatan",ChIJCzDmJsD1aS4RcZY18yQacU8,Indomaret,ChIJCzDmJsD1aS4RcZY18yQacU8,Karet Kuningan,Setiabudi,Kota Jakarta Selatan
indomaret karbela,4,35,-6.2160862,106.8232321,"jl. flamboyan no.1, rt.9/rw.3, kuningan, karet, kota jakarta selatan",ChIJQ7XctwD0aS4RfpVYI5dO7Tk,Indomaret,ChIJQ7XctwD0aS4RfpVYI5dO7Tk,Karet,Setiabudi,Kota Jakarta Selatan
indomaret setiabudi 17 ttap,4.7,9,-6.2104472,106.8230337,"jl. setiabudi raya no.17, rt.2/rw.2, kuningan, karet kuningan, kota jakarta selatan",ChIJT8CQPFb1aS4RK8qucus35Ww,Indomaret,ChIJT8CQPFb1aS4RK8qucus35Ww,Karet Kuningan,Setiabudi,Kota Jakarta Selatan
indomaret the peak - tapq,0,0,-6.2105197,106.8242588,"qrqf+rj4, the peak jalan setiabudi raya, rt.2/rw.2, kuningan, setia budi, kota jakarta selatan",ChIJ_1BcKv_1aS4Rlooh3g26uJc,Indomaret,ChIJ_1BcKv_1aS4Rlooh3g26uJc,Setia Budi,Setiabudi,Kota Jakarta Selatan
indomaret (tokx),0,0,-6.2066261,106.8267823,"jl. setia budi viii no.10, rt.2/rw.3, kuningan, setia budi, kota jakarta selatan",ChIJq1gLE__1aS4RWeHN-mgTXGM,Indomaret,ChIJq1gLE__1aS4RWeHN-mgTXGM,Setia Budi,Setiabudi,Kota Jakarta Selatan
indomaret convenience store point,4,25,-6.2048824,106.8226389,"wisma indosemen lantai gf/annex kav. 70-71, jl. jenderal sudirman, rt.3/rw.3, kuningan, setia budi, kota jakarta selatan",ChIJJ5m3hBz0aS4RBJ9_gwBC4gk,Indomaret,ChIJJ5m3hBz0aS4RBJ9_gwBC4gk,Setia Budi,Setiabudi,Kota Jakarta Selatan
indomaret plus,0,0,-6.2082474,106.8327765,"qrrm+p42, rt.8/rw.2, guntur, south jakarta city",ChIJZU13Dof1aS4RXIGm2TLCTWY,Indomaret,ChIJZU13Dof1aS4RXIGm2TLCTWY,Guntur,Setiabudi,Kota Jakarta Selatan
indomaret menara imperium (t7xu),4.6,15,-6.2101278,106.8312488,"menara imperium, jl. h. r. rasuna said no.1, rt.1/rw.6, guntur, kota jakarta selatan",ChIJHYztEg_0aS4RoD35swJ40H4,Indomaret,ChIJHYztEg_0aS4RoD35swJ40H4,Guntur,Setiabudi,Kota Jakarta Selatan
indomaret,0,0,-6.214337,106.8312134,"wisma budi, jl. h. r. rasuna said no.3, rt.3/rw.1, karet, kota jakarta selatan",ChIJVwsQapH1aS4RRn0qO3oi72c,Indomaret,ChIJVwsQapH1aS4RRn0qO3oi72c,Karet,Setiabudi,Kota Jakarta Selatan
indomaret menteng wadas,3,2,-6.2106207,106.8419454,"jl. menteng wadas timur no.17, rt.1/rw.7, ps. manggis, kota jakarta selatan",ChIJVxLzin71aS4R5ngDmYA-lEM,Indomaret,ChIJVxLzin71aS4R5ngDmYA-lEM,Pasar Manggis,Setiabudi,Kota Jakarta Selatan
indomaret,4.4,75,-6.2162857,106.843786,"qrmv+fgp, rt.1/rw.7, menteng atas, south jakarta city",ChIJE27Ce3X0aS4RwPqn75uJU88,Indomaret,ChIJE27Ce3X0aS4RwPqn75uJU88,Menteng Atas,Setiabudi,Kota Jakarta Selatan
indomaret menteng wadas 2,3.8,8,-6.2113933,106.8415987,"jl. menteng wadas timur no.11, rt.8/rw.1, ps. manggis, kota jakarta selatan",ChIJt6qq6gz0aS4Rc32yPpqE5bc,Indomaret,ChIJt6qq6gz0aS4Rc32yPpqE5bc,Pasar Manggis,Setiabudi,Kota Jakarta Selatan
indomaret guntur t 42,4.4,208,-6.2086144,106.8368663,"jl. guntur no.40, rt.8/rw.1, guntur, kota jakarta selatan",ChIJU8fWq6_1aS4RLiY3lLYzs2o,Indomaret,ChIJU8fWq6_1aS4RLiY3lLYzs2o,Guntur,Setiabudi,Kota Jakarta Selatan
indomaret menteng atas,3.8,22,-6.214204,106.8409467,"jl. menteng atas no.rt. 03/06, rt.3/rw.6, menteng atas, kota jakarta selatan",ChIJb2LXKQv0aS4RMsA0_7UBZqw,Indomaret,ChIJb2LXKQv0aS4RMsA0_7UBZqw,Menteng Atas,Setiabudi,Kota Jakarta Selatan
indomaret minangkabau dalam,4.2,195,-6.2156947,106.8422542,"jl. minangkabau dalam no.1, rt.4/rw.14, menteng atas, kota jakarta selatan",ChIJt9agVXX0aS4RMX9VQephLU0,Indomaret,ChIJt9agVXX0aS4RMX9VQephLU0,Menteng Atas,Setiabudi,Kota Jakarta Selatan
indomaret permata kuningan,3,7,-6.2123971,106.8336757,"jalan kuningan mulia kav. 9c, kel. guntur, kec. setiabudi, rt.6/rw.1, menteng atas, rt.6/rw.1, menteng atas, kota jakarta selatan",ChIJw___Pw70aS4RWR0PfuJ3EbQ,Indomaret,ChIJw___Pw70aS4RWR0PfuJ3EbQ,Menteng Atas,Setiabudi,Kota Jakarta Selatan
indomaret point wisma budi,3.8,5,-6.2141795,106.831199,"jl. hr rasuna said no.kav c5-6, rt.3/rw.1, 10, karet, kota jakarta selatan",ChIJS4y29Aj0aS4Rhsigp-JY_H4,Indomaret,ChIJS4y29Aj0aS4Rhsigp-JY_H4,Karet,Setiabudi,Kota Jakarta Selatan
indomaret,4.4,56,-6.2113771,106.8413589,"jl. menteng wadas timur no.3, rw.7, ps. manggis, kota jakarta selatan",ChIJ8wnNTnP0aS4Rt4yRAq93XYE,Indomaret,ChIJ8wnNTnP0aS4Rt4yRAq93XYE,Pasar Manggis,Setiabudi,Kota Jakarta Selatan
alfamart,3,1,-6.2303643,106.8218469,"jl. guru mughni kel no.12, rt.1, kuningan, kuningan tim., kota jakarta selatan",ChIJR3_-W0XzaS4Ra2KJ49HgobM,Alfamart,ChIJR3_-W0XzaS4Ra2KJ49HgobM,Kuningan Timur,Setiabudi,Kota Jakarta Selatan
alfamart,4.8,5,-6.226305,106.8191669,"apartemen taman semanggi, jl. akri kel no.136, rt.8/rw.2, karet semanggi, kota jakarta selatan",ChIJZSNypFjzaS4RiqX0yBCekAw,Alfamart,ChIJZSNypFjzaS4RiqX0yBCekAw,Karet Semanggi,Setiabudi,Kota Jakarta Selatan
alfamart guru mugni 2,3.8,25,-6.2304158,106.8213373,"jl. peltu rahmat sidup no.7 kuningan rt.1, rt.1, rt.1, kuningan, kuningan tim., kota jakarta selatan",ChIJ7z1SCOPzaS4RUqc62WYc7_E,Alfamart,ChIJ7z1SCOPzaS4RUqc62WYc7_E,Kuningan Timur,Setiabudi,Kota Jakarta Selatan
alfamart satrio,4.7,12,-6.2256225,106.8301711,"jl. prof. dr. satrio no.9, rt.7/rw.2, kuningan, kuningan tim., kota jakarta selatan",ChIJRSP9X8HzaS4ROIFGu7jBrKg,Alfamart,ChIJRSP9X8HzaS4ROIFGu7jBrKg,Kuningan Timur,Setiabudi,Kota Jakarta Selatan
alfamart,4.7,11,-6.2189325,106.8302356,"jl.hr. rasuna said kav. 3 - 5 kel, rt.6/rw.7, kuningan, setia budi, kota jakarta selatan",ChIJXVCj6unzaS4R3_PYMijRI8o,Alfamart,ChIJXVCj6unzaS4R3_PYMijRI8o,Setia Budi,Setiabudi,Kota Jakarta Selatan
alfamart,5,3,-6.2392783,106.832538,"jl. gatot subroto no.kav 56, rt.1/rw.4, kuningan tim., kota jakarta selatan",ChIJXb2FxfXzaS4RMmmtYeQEE18,Alfamart,ChIJXb2FxfXzaS4RMmmtYeQEE18,Kuningan Timur,Setiabudi,Kota Jakarta Selatan
alfamart,2.6,5,-6.216808,106.8179903,"jl. jenderal sudirman kel no.kav. 45-46, rt.3/rw.4, setia budi, kota jakarta selatan",ChIJM7-EqKr2aS4Rv5IqHeB_HY0,Alfamart,ChIJM7-EqKr2aS4Rv5IqHeB_HY0,Setia Budi,Setiabudi,Kota Jakarta Selatan
alfamart,0,0,-6.22884,106.83263,"ariobimo sentral, jl. h. r. rasuna said no.kel, rt.1/rw.2, kuningan, kuningan tim., kota jakarta selatan",ChIJj_61hA3zaS4RYO2Bom0a2e0,Alfamart,ChIJj_61hA3zaS4RYO2Bom0a2e0,Kuningan Timur,Setiabudi,Kota Jakarta Selatan
alfamart,4.3,66,-6.216338,106.8203685,"jl. bek murad no.7, rt.8/rw.001 kel, kuningan, karet kuningan, kota jakarta selatan",ChIJqxVWcJX1aS4RUAMlnS81uJM,Alfamart,ChIJqxVWcJX1aS4RUAMlnS81uJM,Karet Kuningan,Setiabudi,Kota Jakarta Selatan
alfamart,4.3,151,-6.216512,106.8278755,"jl. anggrek 3 kel no.25 b, rt.19/rw.2, kuningan, karet kuningan, kota jakarta selatan",ChIJd8d5kgf0aS4RZrS7fXlU-kg,Alfamart,ChIJd8d5kgf0aS4RZrS7fXlU-kg,Karet Kuningan,Setiabudi,Kota Jakarta Selatan
alfamart,4,1,-6.2130459,106.825213,"jl. karet belakang barat jl. karbela no.kel, rt.1/rw.2, kuningan, karet kuningan, kota jakarta selatan",ChIJg9H4zDH1aS4Rm3_YlVTAJaY,Alfamart,ChIJg9H4zDH1aS4Rm3_YlVTAJaY,Karet Kuningan,Setiabudi,Kota Jakarta Selatan
alfamart setiabudibarat,5,1,-6.2104934,106.8230285,"jl. setiabudi raya no.2, rw.2, kuningan, kota jakarta selatan",ChIJRScsryb1aS4RlODMjqPRKNU,Alfamart,ChIJRScsryb1aS4RlODMjqPRKNU,Kuningan,Setiabudi,Kota Jakarta Selatan
alfamart,4.3,263,-6.2138855,106.8266392,"jl. karet belakang i no.2, rt.3/rw.4, kuningan, karet, kota jakarta selatan",ChIJUyMhTgb0aS4RgL8lQLR7f34,Alfamart,ChIJUyMhTgb0aS4RgL8lQLR7f34,Karet,Setiabudi,Kota Jakarta Selatan
sumber alfaria trijaya. pt (alfamart),3,1,-6.2136259,106.8206906,"jl. penjernihan i no.10, rt.4/rw.2, kuningan, karet, kota jakarta selatan",ChIJo-s9oAH0aS4RVJ8YUgAM_DY,Alfamart,ChIJo-s9oAH0aS4RVJ8YUgAM_DY,Karet,Setiabudi,Kota Jakarta Selatan
alfamart karbela 3,4.3,25,-6.2092301,106.8266949,"jl. setia budi tengah no.5, rt.1/rw.1, kuningan, kota jakarta selatan",ChIJNYn7SAf0aS4RXmIS9qwhxQU,Alfamart,ChIJNYn7SAf0aS4RXmIS9qwhxQU,Kuningan,Setiabudi,Kota Jakarta Selatan
alfamart karbela 2,3.8,5,-6.2154088,106.8281067,"jl. karbela, gg. anggrek xii kel no.10, rt.18/rw.2, kuningan, karet kuningan, kota jakarta selatan",ChIJAy-tiaj1aS4RDnaS0bHpQiw,Alfamart,ChIJAy-tiaj1aS4RDnaS0bHpQiw,Karet Kuningan,Setiabudi,Kota Jakarta Selatan
alfamart,0,0,-6.213906,106.831112,"jl. h. r. rasuna said no.kav. 3, rt.3/rw.5, setia budi, kota jakarta selatan",ChIJj0q3Toz1aS4RmEbgm7uw19A,Alfamart,ChIJj0q3Toz1aS4RmEbgm7uw19A,Setia Budi,Setiabudi,Kota Jakarta Selatan
alfamart bakrie tower,4.7,6,-6.2193385,106.8344896,"bakrie tower, jl. epicentrum utama raya no.2, rt.2/rw.5, karet kuningan, south jakarta city",ChIJW44xTg70aS4RnoQoC3ewjZY,Alfamart,ChIJW44xTg70aS4RnoQoC3ewjZY,Karet Kuningan,Setiabudi,Kota Jakarta Selatan
alfamart menteng atas selatan 3,3.5,8,-6.2177142,106.8386021,"qrjq+wc9, rt.9/rw.4, menteng atas, south jakarta city",ChIJ3YwKPTbzaS4RVeL7N3tKQps,Alfamart,ChIJ3YwKPTbzaS4RVeL7N3tKQps,Menteng Atas,Setiabudi,Kota Jakarta Selatan
alfamart pasar manggis,4.8,5,-6.2140038,106.8427878,"jl. payakumbuh no.56, rt.11/rw.9, ps. manggis, kota jakarta selatan",ChIJ41SXHGn1aS4R33isZf_v_DY,Alfamart,ChIJ41SXHGn1aS4R33isZf_v_DY,Pasar Manggis,Setiabudi,Kota Jakarta Selatan
alfamart minangkabau,4.5,146,-6.2125368,106.8445336,"jl. minangkabau barat no.2, rw.10, ps. manggis, kota jakarta selatan",ChIJ2wTpYf71aS4RoHjLXsoGgMw,Alfamart,ChIJ2wTpYf71aS4RoHjLXsoGgMw,Pasar Manggis,Setiabudi,Kota Jakarta Selatan
alfamart,3.8,6,-6.2172074,106.8442193,"jl.dr. saharjo no. 96, kel no.1, rt.1/rw.7, menteng atas, kota jakarta selatan",ChIJpTDO7ojzaS4Rr4Rj2cGIbD4,Alfamart,ChIJpTDO7ojzaS4Rr4Rj2cGIbD4,Menteng Atas,Setiabudi,Kota Jakarta Selatan
